configuration_id,window_id,gt_rally_id,first_or_last,gt_frame,buffer_start,buffer_end,buffer_has_candidate,selected_candidate_frame,additional_candidate_count,strict_tolerance_base30,strict_tolerance_frames,candidate_gt_relation,matched_gt_rally_id,matched_gt_frame,predicted_boundary_classification,associated_predicted_span_id,associated_predicted_span_start,associated_predicted_span_end,candidate_predicted_rally_id,candidate_assigned_to_associated_span,candidate_span_relation,required_boundary_extension_frames
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,120,60,last,70951,70876,71027,True,70966,3,5,4,no_gt_stroke_match,,,covered,56,70144,70990,56,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,121,61,first,71547,71472,71599,True,71537,2,5,4,no_gt_stroke_match,,,covered,57,71534,71739,57,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,122,61,last,71649,71599,71725,True,71648,3,5,4,first_last_stroke_match,61,71649,covered,57,71534,71739,57,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,123,62,first,72066,71991,72137,True,72065,3,5,4,first_last_stroke_match,62,72066,covered,58,72015,72307,58,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,124,62,last,72206,72137,72282,True,72206,3,5,4,first_last_stroke_match,62,72206,covered,58,72015,72307,58,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,125,63,first,72885,72810,72961,True,72901,4,5,4,other_gt_stroke_match,63,72904,covered,59,72825,73909,59,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,126,63,last,73832,73757,73908,True,73841,4,5,4,no_gt_stroke_match,,,covered,59,72825,73909,59,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,127,64,first,74519,74444,74560,True,74513,1,5,4,no_gt_stroke_match,,,covered,60,74275,74667,60,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,128,64,last,74599,74560,74675,True,74594,5,5,4,no_gt_stroke_match,,,covered,60,74275,74667,60,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,129,65,first,75057,74982,75133,True,75057,3,5,4,first_last_stroke_match,65,75057,covered,61,75051,75639,61,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,130,65,last,75587,75512,75663,True,75584,3,5,4,first_last_stroke_match,65,75587,covered,61,75051,75639,61,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,131,66,first,76925,76850,77001,True,76918,3,5,4,no_gt_stroke_match,,,covered,62,76916,77152,62,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,132,66,last,77075,77001,77151,True,77089,4,5,4,no_gt_stroke_match,,,covered,62,76916,77152,62,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,133,67,first,77788,77713,77832,True,77777,2,5,4,no_gt_stroke_match,,,covered,63,77745,77934,63,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,134,67,last,77874,77832,77950,True,77905,1,5,4,no_gt_stroke_match,,,covered,63,77745,77934,63,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,135,68,first,78226,78151,78302,True,78222,3,5,4,first_last_stroke_match,68,78226,covered,64,78221,78784,64,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,136,68,last,78703,78628,78779,True,78702,5,5,4,first_last_stroke_match,68,78703,covered,64,78221,78784,64,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,137,69,first,79832,79757,79908,True,79825,4,5,4,no_gt_stroke_match,,,covered,65,79771,80612,65,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,138,69,last,80536,80461,80612,True,80535,4,5,4,first_last_stroke_match,69,80536,covered,65,79771,80612,65,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,139,70,first,82419,82344,82455,True,82406,3,5,4,no_gt_stroke_match,,,covered,66,82375,82520,66,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,140,70,last,82490,82455,82566,True,82494,1,5,4,first_last_stroke_match,70,82490,covered,66,82375,82520,66,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,141,71,first,83857,83782,83933,True,83857,4,5,4,first_last_stroke_match,71,83857,covered,67,83791,84718,67,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,142,71,last,84660,84585,84736,True,84660,3,5,4,first_last_stroke_match,71,84660,covered,67,83791,84718,67,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,143,72,first,85859,85784,85935,True,85857,3,5,4,first_last_stroke_match,72,85859,covered,68,85799,86215,68,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,144,72,last,86167,86092,86243,True,86149,4,5,4,other_gt_stroke_match,72,86152,covered,68,85799,86215,68,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,145,73,first,87211,87136,87287,True,87201,3,5,4,no_gt_stroke_match,,,covered,69,87095,87559,69,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,146,73,last,87507,87432,87583,True,87490,2,5,4,other_gt_stroke_match,73,87493,covered,69,87095,87559,69,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,147,74,first,91191,91116,91231,True,91185,3,5,4,no_gt_stroke_match,,,covered,70,91156,91305,70,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,148,74,last,91270,91231,91346,True,91249,0,5,4,other_gt_stroke_match,74,91251,covered,70,91156,91305,70,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,149,75,first,91658,91583,91734,True,91657,2,5,4,first_last_stroke_match,75,91658,covered,71,91655,92013,71,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,150,75,last,91960,91885,92036,True,91957,5,5,4,first_last_stroke_match,75,91960,covered,71,91655,92013,71,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,151,76,first,92752,92677,92828,True,92750,4,5,4,first_last_stroke_match,76,92752,covered,72,92723,93152,72,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,152,76,last,93083,93008,93159,True,93081,6,5,4,first_last_stroke_match,76,93083,covered,72,92723,93152,72,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,153,77,first,93607,93532,93683,True,93601,4,5,4,no_gt_stroke_match,,,covered,73,93543,93923,73,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,154,77,last,93887,93812,93963,True,93889,3,5,4,first_last_stroke_match,77,93887,covered,73,93543,93923,73,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,155,78,first,94855,94780,94931,True,94849,3,5,4,no_gt_stroke_match,,,covered,74,94814,95113,74,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,156,78,last,95062,94987,95138,True,95045,4,5,4,other_gt_stroke_match,78,95045,covered,74,94814,95113,74,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,157,79,first,95807,95732,95883,True,95809,3,5,4,first_last_stroke_match,79,95807,covered,75,95797,97586,75,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,158,79,last,96574,96499,96650,True,96571,3,5,4,first_last_stroke_match,79,96574,covered,75,95797,97586,75,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,159,80,first,97194,97119,97270,True,97185,2,5,4,no_gt_stroke_match,,,covered,75,95797,97586,75,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,160,80,last,97530,97455,97606,True,97518,4,5,4,no_gt_stroke_match,,,covered,75,95797,97586,75,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,161,81,first,98066,97991,98142,True,98065,2,5,4,first_last_stroke_match,81,98066,covered,76,98062,98485,76,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,162,81,last,98394,98319,98470,True,98394,4,5,4,first_last_stroke_match,81,98394,covered,76,98062,98485,76,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,163,82,first,99927,99852,100003,True,99921,3,5,4,no_gt_stroke_match,,,covered,77,99919,100368,77,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,164,82,last,100321,100246,100397,True,100321,4,5,4,first_last_stroke_match,82,100321,covered,77,99919,100368,77,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,165,83,first,101556,101481,101632,True,101552,3,5,4,first_last_stroke_match,83,101556,covered,78,101498,102121,78,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,166,83,last,102070,101995,102146,True,102065,6,5,4,no_gt_stroke_match,,,covered,78,101498,102121,78,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,167,84,first,103066,102991,103142,True,103070,3,5,4,first_last_stroke_match,84,103066,covered,79,103030,103402,79,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,168,84,last,103366,103291,103442,True,103390,2,5,4,no_gt_stroke_match,,,covered,79,103030,103402,79,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,169,85,first,103933,103858,103992,True,103929,2,5,4,first_last_stroke_match,85,103933,covered,80,103927,104100,80,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,170,85,last,104050,103992,104126,True,104046,4,5,4,first_last_stroke_match,85,104050,covered,80,103927,104100,80,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,171,86,first,104518,104443,104562,True,104542,0,5,4,other_gt_stroke_match,86,104543,covered,81,104516,104686,81,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,172,86,last,104605,104562,104681,True,104606,6,5,4,first_last_stroke_match,86,104605,covered,81,104516,104686,81,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,173,87,first,105331,105256,105407,True,105345,2,5,4,other_gt_stroke_match,87,105348,covered,82,105291,105650,82,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,174,87,last,105594,105519,105670,True,105598,6,5,4,first_last_stroke_match,87,105594,covered,82,105291,105650,82,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,175,88,first,106526,106451,106538,True,106525,0,5,4,first_last_stroke_match,88,106526,covered,83,106524,106597,83,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,176,88,last,106548,106538,106624,True,106545,1,5,4,first_last_stroke_match,88,106548,covered,83,106524,106597,83,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,177,89,first,106902,106827,106978,True,106905,4,5,4,first_last_stroke_match,89,106902,covered,84,106732,107166,84,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,178,89,last,107158,107083,107234,True,107153,2,5,4,no_gt_stroke_match,,,covered,84,106732,107166,84,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,179,90,first,107587,107512,107663,True,107585,2,5,4,first_last_stroke_match,90,107587,covered,85,107583,107960,85,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,180,90,last,107852,107777,107928,True,107849,4,5,4,first_last_stroke_match,90,107852,covered,85,107583,107960,85,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,181,91,first,108317,108242,108328,True,108308,0,5,4,no_gt_stroke_match,,,covered,86,108307,108391,86,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,182,91,last,108337,108328,108413,True,108334,2,5,4,first_last_stroke_match,91,108337,covered,86,108307,108391,86,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,183,92,first,108888,108813,108964,True,108897,2,5,4,no_gt_stroke_match,,,covered,87,108832,109831,87,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,184,92,last,109792,109717,109868,True,109790,2,5,4,first_last_stroke_match,92,109792,covered,87,108832,109831,87,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,185,93,first,110483,110408,110559,True,110481,2,5,4,first_last_stroke_match,93,110483,covered,88,110479,110859,88,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,186,93,last,110790,110715,110866,True,110801,3,5,4,no_gt_stroke_match,,,covered,88,110479,110859,88,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,187,94,first,113075,113000,113151,True,113073,3,5,4,first_last_stroke_match,94,113075,covered,89,112839,113416,89,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,188,94,last,113397,113322,113473,True,113390,4,5,4,no_gt_stroke_match,,,covered,89,112839,113416,89,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,189,95,first,113940,113865,114016,True,113933,2,5,4,no_gt_stroke_match,,,covered,90,113907,114455,90,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,190,95,last,114408,114333,114484,True,114398,3,5,4,no_gt_stroke_match,,,covered,90,113907,114455,90,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,191,96,first,114993,114918,115069,True,115006,3,5,4,other_gt_stroke_match,96,115009,covered,91,114955,115543,91,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,192,96,last,115491,115416,115567,True,115505,3,5,4,no_gt_stroke_match,,,covered,91,114955,115543,91,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,193,97,first,116220,116145,116262,True,116225,1,5,4,no_gt_stroke_match,,,covered,92,116195,116354,92,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,194,97,last,116302,116262,116378,True,116300,3,5,4,first_last_stroke_match,97,116302,covered,92,116195,116354,92,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,195,98,first,116775,116700,116851,True,116769,3,5,4,no_gt_stroke_match,,,covered,93,116765,117402,93,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,196,98,last,117327,117252,117403,True,117326,4,5,4,first_last_stroke_match,98,117327,covered,93,116765,117402,93,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,197,99,first,118904,118829,118980,True,118916,2,5,4,other_gt_stroke_match,99,118918,covered,94,118894,119985,94,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,198,99,last,119953,119878,120029,True,119953,3,5,4,first_last_stroke_match,99,119953,covered,94,118894,119985,94,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,199,100,first,121539,121464,121615,True,121537,2,5,4,first_last_stroke_match,100,121539,covered,95,121513,121815,95,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,200,100,last,121742,121667,121818,True,121739,4,5,4,first_last_stroke_match,100,121742,covered,95,121513,121815,95,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,201,101,first,122326,122251,122394,True,122338,2,5,4,other_gt_stroke_match,101,122339,covered,96,122311,122516,96,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,202,101,last,122461,122394,122537,True,122462,2,5,4,first_last_stroke_match,101,122461,covered,96,122311,122516,96,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,203,102,first,122926,122851,123002,True,122920,2,5,4,no_gt_stroke_match,,,covered,97,122916,123206,97,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,204,102,last,123137,123062,123213,True,123134,2,5,4,first_last_stroke_match,102,123137,covered,97,122916,123206,97,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,205,103,first,124755,124680,124831,True,124753,3,5,4,first_last_stroke_match,103,124755,covered,98,124685,125271,98,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,206,103,last,125197,125122,125273,True,125217,2,5,4,no_gt_stroke_match,,,covered,98,124685,125271,98,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,207,104,first,125913,125838,125989,True,125912,3,5,4,first_last_stroke_match,104,125913,covered,99,125884,126873,99,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,208,104,last,126816,126741,126892,True,126814,3,5,4,first_last_stroke_match,104,126816,covered,99,125884,126873,99,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,209,105,first,127853,127778,127929,True,127863,4,5,4,no_gt_stroke_match,,,covered,100,127770,128177,100,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,210,105,last,128083,128008,128159,True,128081,6,5,4,first_last_stroke_match,105,128083,covered,100,127770,128177,100,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,211,106,first,128771,128696,128841,True,128766,2,5,4,no_gt_stroke_match,,,covered,101,128543,128959,101,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,212,106,last,128910,128841,128986,True,128909,4,5,4,first_last_stroke_match,106,128910,covered,101,128543,128959,101,True,inside_associated_span,0
detected_ckn_opencv_consensus/sset_01/tracknet-stride-8,213,107,first,129575,129500,129630,True,129569,2,5,4,no_gt_stroke_match,,,covered,102,129523,129746,102,True,inside_associated_span,0
